time,c1,c2
15720,3700.0,-3750.0
15740,3720.0,-3760.0
15760,3600.0,-3820.0
15780,3580.0,-3860.0
15800,3620.0,-3850.0
15820,3630.0,-3890.0
15840,3690.0,-3900.0
15860,3740.0,-3970.0
15880,3760.0,-3940.0
15900,3790.0,-4040.0
15920,3720.0,-4020.0
15940,3720.0,-4060.0
15960,3700.0,-4090.0
15980,3610.0,-4110.0
16000,3510.0,-3780.0
16020,3550.0,-3860.0
16040,3590.0,-3840.0
16060,3660.0,-3900.0
16080,3640.0,-3860.0
16100,3550.0,-3900.0
16120,3570.0,-3930.0
16140,3620.0,-3980.0
16160,3660.0,-4000.0
16180,3700.0,-3960.0
16200,3700.0,-4000.0
16220,3610.0,-3990.0
16240,3560.0,-3990.0
16260,3590.0,-3970.0
16280,3570.0,-3980.0
16300,3510.0,-4010.0
16320,3460.0,-3960.0
16340,3390.0,-3950.0
16360,3430.0,-3960.0
16380,3500.0,-3900.0
16400,3470.0,-3930.0
16420,3510.0,-3920.0
16440,3540.0,-4050.0
16460,3580.0,-4000.0
16480,3600.0,-4020.0
16500,3700.0,-3840.0
16520,3690.0,-3740.0
16540,3740.0,-3700.0
16560,3750.0,-3690.0
16580,3700.0,-3690.0
16600,3720.0,-3740.0
16620,3690.0,-3810.0
16640,3710.0,-3800.0
16660,3690.0,-3810.0
16680,3650.0,-3860.0
16700,3650.0,-3840.0
16720,3590.0,-3930.0
16740,3520.0,-3870.0
16760,3520.0,-3790.0
16780,3470.0,-3770.0
16800,3420.0,-3800.0
16820,3370.0,-3850.0
16840,3440.0,-3910.0
16860,3350.0,-3850.0
16880,3370.0,-3760.0
16900,3460.0,-3880.0
16920,3480.0,-3830.0
16940,3460.0,-3920.0
16960,3520.0,-3930.0
16980,3540.0,-3840.0
17000,3720.0,-3800.0
17020,3600.0,-3780.0
17040,3550.0,-3750.0
17060,3530.0,-3760.0
17080,3510.0,-3700.0
17100,3540.0,-3670.0
17120,3530.0,-3740.0
17140,3540.0,-3810.0
17160,3580.0,-3760.0
17180,3570.0,-3870.0
17200,3530.0,-3910.0
17220,3480.0,-3870.0
17240,3440.0,-3920.0
17260,3410.0,-3900.0
17280,3380.0,-3900.0
17300,3450.0,-3910.0
17320,3440.0,-3950.0
17340,3460.0,-3890.0
17360,3480.0,-3920.0
17380,3490.0,-3900.0
17400,3560.0,-3890.0
17420,3430.0,-3880.0
17440,3370.0,-3900.0
17460,3320.0,-3920.0
17480,3300.0,-4000.0
17500,3440.0,-3800.0
17520,3350.0,-3780.0
17540,3320.0,-3790.0
17560,3310.0,-3870.0
17580,3320.0,-3900.0
17600,3270.0,-3970.0
17620,3300.0,-4030.0
17640,3310.0,-4090.0
17660,3270.0,-4060.0
17680,3280.0,-4070.0
17700,3230.0,-4000.0
17720,3270.0,-3910.0
17740,3240.0,-3930.0
17760,3230.0,-4040.0
17780,3190.0,-4030.0
17800,3190.0,-4020.0
17820,3170.0,-4040.0
17840,3240.0,-4130.0
17860,3220.0,-4160.0
17880,3140.0,-4210.0
17900,3240.0,-4220.0
17920,3200.0,-4220.0
17940,3170.0,-4220.0
17960,3230.0,-4290.0
17980,3280.0,-4290.0
18000,3690.0,-3440.0
18020,3600.0,-3420.0
18040,3560.0,-3450.0
18060,3570.0,-3470.0
18080,3560.0,-3540.0
18100,3530.0,-3470.0
18120,3570.0,-3370.0
18140,3470.0,-3480.0
18160,3400.0,-3520.0
18180,3410.0,-3520.0
18200,3430.0,-3580.0
18220,3380.0,-3650.0
18240,3420.0,-3700.0
18260,3410.0,-3700.0
18280,3360.0,-3780.0
18300,3320.0,-3870.0
18320,3340.0,-3880.0
18340,3400.0,-3860.0
18360,3410.0,-3880.0
18380,3440.0,-3960.0
18400,3420.0,-3920.0
18420,3460.0,-3910.0
18440,3480.0,-3900.0
18460,3440.0,-4010.0
18480,3360.0,-4050.0
18500,3530.0,-3700.0
18520,3550.0,-3810.0
18540,3490.0,-3880.0
18560,3560.0,-3940.0
18580,3580.0,-4010.0
18600,3620.0,-3940.0
18620,3610.0,-3970.0
18640,3580.0,-4010.0
18660,3520.0,-4070.0
18680,3530.0,-4120.0
18700,3550.0,-4050.0
18720,3560.0,-4100.0
18740,3510.0,-4160.0
18760,3490.0,-4100.0
18780,3530.0,-4180.0
18800,3430.0,-4230.0
18820,3380.0,-4250.0
18840,3350.0,-4190.0
18860,3280.0,-4210.0
18880,3310.0,-4280.0
18900,3250.0,-4320.0
18920,3240.0,-4340.0
18940,3340.0,-4320.0
18960,3410.0,-4270.0
18980,3430.0,-4300.0
19000,3520.0,-4200.0
19020,3520.0,-4250.0
19040,3490.0,-4260.0
19060,3490.0,-4250.0
19080,3500.0,-4290.0
19100,3430.0,-4330.0
19120,3410.0,-4260.0
19140,3420.0,-4220.0
19160,3420.0,-4220.0
19180,3370.0,-4200.0
19200,3370.0,-4300.0
19220,3370.0,-4280.0
19240,3420.0,-4330.0
19260,3410.0,-4250.0
19280,3380.0,-4220.0
19300,3380.0,-4230.0
19320,3430.0,-4250.0
19340,3390.0,-4240.0
19360,3370.0,-4190.0
19380,3350.0,-4130.0
19400,3350.0,-4190.0
19420,3240.0,-4200.0
19440,3170.0,-4210.0
19460,3150.0,-4280.0
19480,3060.0,-4320.0
19500,3860.0,-3650.0
19520,3850.0,-3620.0
19540,3760.0,-3670.0
19560,3750.0,-3710.0
19580,3800.0,-3640.0
19600,3820.0,-3690.0
19620,3740.0,-3790.0
19640,3700.0,-3840.0
19660,3640.0,-3850.0
19680,3630.0,-3870.0
19700,3680.0,-3810.0
19720,3590.0,-3850.0
19740,3590.0,-3900.0
19760,3520.0,-3950.0
19780,3450.0,-4010.0
19800,3430.0,-4000.0
19820,3430.0,-4020.0
19840,3420.0,-4030.0
19860,3400.0,-4110.0
19880,3450.0,-4140.0
19900,3340.0,-4130.0
19920,3260.0,-4240.0
19940,3280.0,-4350.0
19960,3270.0,-4380.0
19980,3250.0,-4490.0
