time,c1,q1,axis1_deg,c2,q2,axis2_deg,c3,q3,axis3_deg,c4,q4,axis4_deg
5120,15610.0,1.0,0.0,-17990.0,1.0,0.0,-17560.0,1.0,0.0,15380.0,1.0,0.0
5140,15610.0,1.0,0.0,-17950.0,1.0,0.0,-17420.0,1.0,0.0,15460.0,1.0,0.0
5160,15700.0,1.0,0.0,-18020.0,1.0,0.0,-17410.0,1.0,0.0,15370.0,1.0,0.0
5180,15680.0,1.0,0.0,-18140.0,1.0,0.0,-17570.0,1.0,0.0,15360.0,1.0,0.0
5200,15640.0,1.0,0.0,-18190.0,1.0,0.0,-17720.0,1.0,0.0,15360.0,1.0,0.0
5220,15500.0,1.0,0.0,-18200.0,1.0,0.0,-17700.0,1.0,0.0,15450.0,1.0,0.0
5240,15530.0,1.0,0.0,-18150.0,1.0,0.0,-17650.0,1.0,0.0,15370.0,1.0,0.0
5260,15460.0,1.0,0.0,-18270.0,1.0,0.0,-17560.0,1.0,0.0,15490.0,1.0,0.0
5280,15460.0,1.0,0.0,-18170.0,1.0,0.0,-17540.0,1.0,0.0,15350.0,1.0,0.0
5300,15470.0,1.0,0.0,-17960.0,1.0,0.0,-17730.0,1.0,0.0,15240.0,1.0,0.0
5320,15540.0,1.0,0.0,-18030.0,1.0,0.0,-17760.0,1.0,0.0,15210.0,1.0,0.0
5340,15470.0,1.0,0.0,-18140.0,1.0,0.0,-17760.0,1.0,0.0,15330.0,1.0,0.0
5360,15450.0,1.0,0.0,-18200.0,1.0,0.0,-17650.0,1.0,0.0,15370.0,1.0,0.0
5380,15530.0,1.0,0.0,-18090.0,1.0,0.0,-17630.0,1.0,0.0,15390.0,1.0,0.0
5400,15660.0,1.0,0.0,-18190.0,1.0,0.0,-17560.0,1.0,0.0,15360.0,1.0,0.0
5420,15730.0,1.0,0.0,-18230.0,1.0,0.0,-17390.0,1.0,0.0,15360.0,1.0,0.0
5440,15600.0,1.0,0.0,-18210.0,1.0,0.0,-17470.0,1.0,0.0,15460.0,1.0,0.0
5460,15620.0,1.0,0.0,-18210.0,1.0,0.0,-17380.0,1.0,0.0,15360.0,1.0,0.0
5480,15660.0,1.0,0.0,-18210.0,1.0,0.0,-17410.0,1.0,0.0,15460.0,1.0,0.0
5500,15670.0,1.0,0.0,-18230.0,1.0,0.0,-17310.0,1.0,0.0,15410.0,1.0,0.0
5520,15650.0,1.0,0.0,-18200.0,1.0,0.0,-17290.0,1.0,0.0,15560.0,1.0,0.0
5540,15610.0,1.0,0.0,-18160.0,1.0,0.0,-17370.0,1.0,0.0,15480.0,1.0,0.0
5560,15670.0,1.0,0.0,-18070.0,1.0,0.0,-17290.0,1.0,0.0,15600.0,1.0,0.0
5580,15690.0,1.0,0.0,-17930.0,1.0,0.0,-17200.0,1.0,0.0,15430.0,1.0,0.0
5600,15630.0,1.0,0.0,-17990.0,1.0,0.0,-17250.0,1.0,0.0,15350.0,1.0,0.0
5620,15670.0,1.0,0.0,-17970.0,1.0,0.0,-17320.0,1.0,0.0,15410.0,1.0,0.0
5640,15680.0,1.0,0.0,-17950.0,1.0,0.0,-17410.0,1.0,0.0,15440.0,1.0,0.0
5660,15740.0,1.0,0.0,-18040.0,1.0,0.0,-17410.0,1.0,0.0,15470.0,1.0,0.0
5680,15710.0,1.0,0.0,-17990.0,1.0,0.0,-17420.0,1.0,0.0,15320.0,1.0,0.0
5700,15760.0,1.0,0.0,-17930.0,1.0,0.0,-17380.0,1.0,0.0,15370.0,1.0,0.0
5720,15660.0,1.0,0.0,-17880.0,1.0,0.0,-17260.0,1.0,0.0,15530.0,1.0,0.0
5740,15650.0,1.0,0.0,-17870.0,1.0,0.0,-17360.0,1.0,0.0,15550.0,1.0,0.0
5760,15760.0,1.0,0.0,-17840.0,1.0,0.0,-17500.0,1.0,0.0,15570.0,1.0,0.0
5780,15660.0,1.0,0.0,-17620.0,1.0,0.0,-17340.0,1.0,0.0,15620.0,1.0,0.0
5800,15730.0,1.0,0.0,-17670.0,1.0,0.0,-17330.0,1.0,0.0,15680.0,1.0,0.0
5820,15870.0,1.0,0.0,-17650.0,1.0,0.0,-17370.0,1.0,0.0,15620.0,1.0,0.0
5840,15850.0,1.0,0.0,-17620.0,1.0,0.0,-17300.0,1.0,0.0,15590.0,1.0,0.0
5860,15880.0,1.0,0.0,-17640.0,1.0,0.0,-17200.0,1.0,0.0,15480.0,1.0,0.0
5880,15800.0,1.0,0.0,-17640.0,1.0,0.0,-17120.0,1.0,0.0,15510.0,1.0,0.0
5900,15940.0,1.0,0.0,-17710.0,1.0,0.0,-16930.0,1.0,0.0,15500.0,1.0,0.0
5920,15870.0,1.0,0.0,-17710.0,1.0,0.0,-16880.0,1.0,0.0,15500.0,1.0,0.0
5940,15910.0,1.0,0.0,-17670.0,1.0,0.0,-16800.0,1.0,0.0,15660.0,1.0,0.0
5960,15870.0,1.0,0.0,-17700.0,1.0,0.0,-16880.0,1.0,0.0,15770.0,1.0,0.0
5980,15900.0,1.0,0.0,-17600.0,1.0,0.0,-16960.0,1.0,0.0,15700.0,1.0,0.0
6000,15900.0,1.0,0.0,-17570.0,1.0,0.0,-16840.0,1.0,0.0,15710.0,1.0,0.0
6020,15960.0,1.0,0.0,-17540.0,1.0,0.0,-16870.0,1.0,0.0,15750.0,1.0,0.0
6040,16060.0,1.0,0.0,-17590.0,1.0,0.0,-16930.0,1.0,0.0,15610.0,1.0,0.0
6060,16000.0,1.0,0.0,-17500.0,1.0,0.0,-16990.0,1.0,0.0,15670.0,1.0,0.0
6080,16140.0,1.0,0.0,-17590.0,1.0,0.0,-17030.0,1.0,0.0,15660.0,1.0,0.0
6100,16110.0,1.0,0.0,-17610.0,1.0,0.0,-16890.0,1.0,0.0,15680.0,1.0,0.0
6120,16120.0,1.0,0.0,-17620.0,1.0,0.0,-16980.0,1.0,0.0,15730.0,1.0,0.0
6140,16100.0,1.0,0.0,-17710.0,1.0,0.0,-16930.0,1.0,0.0,15760.0,1.0,0.0
6160,16010.0,1.0,0.0,-17870.0,1.0,0.0,-16990.0,1.0,0.0,15720.0,1.0,0.0
6180,16170.0,1.0,0.0,-17820.0,1.0,0.0,-17040.0,1.0,0.0,15830.0,1.0,0.0
6200,16180.0,1.0,0.0,-17940.0,1.0,0.0,-17070.0,1.0,0.0,15890.0,1.0,0.0
