time,c1,q1,axis1_deg,c2,q2,axis2_deg,c3,q3,axis3_deg,c4,q4,axis4_deg
3600,16670.0,1.0,0.0,-17280.0,1.0,0.0,-16490.0,1.0,0.0,16230.0,1.0,0.0
3620,16700.0,1.0,0.0,-17330.0,1.0,0.0,-16440.0,1.0,0.0,16290.0,1.0,0.0
3640,16610.0,1.0,0.0,-17570.0,1.0,0.0,-16410.0,1.0,0.0,16220.0,1.0,0.0
3660,16730.0,1.0,0.0,-17570.0,1.0,0.0,-16470.0,1.0,0.0,16250.0,1.0,0.0
3680,16650.0,1.0,0.0,-17500.0,1.0,0.0,-16510.0,1.0,0.0,16250.0,1.0,0.0
3700,16720.0,1.0,0.0,-17450.0,1.0,0.0,-16590.0,1.0,0.0,16170.0,1.0,0.0
3720,16620.0,1.0,0.0,-17510.0,1.0,0.0,-16490.0,1.0,0.0,16110.0,1.0,0.0
3740,16590.0,1.0,0.0,-17580.0,1.0,0.0,-16510.0,1.0,0.0,16070.0,1.0,0.0
3760,16510.0,1.0,0.0,-17490.0,1.0,0.0,-16410.0,1.0,0.0,16240.0,1.0,0.0
3780,16520.0,1.0,0.0,-17510.0,1.0,0.0,-16430.0,1.0,0.0,16330.0,1.0,0.0
3800,16630.0,1.0,0.0,-17430.0,1.0,0.0,-16380.0,1.0,0.0,16440.0,1.0,0.0
3820,16590.0,1.0,0.0,-17440.0,1.0,0.0,-16430.0,1.0,0.0,16330.0,1.0,0.0
3840,16670.0,1.0,0.0,-17560.0,1.0,0.0,-16450.0,1.0,0.0,16230.0,1.0,0.0
3860,16740.0,1.0,0.0,-17520.0,1.0,0.0,-16560.0,1.0,0.0,16190.0,1.0,0.0
3880,16760.0,1.0,0.0,-17330.0,1.0,0.0,-16630.0,1.0,0.0,16140.0,1.0,0.0
3900,16690.0,1.0,0.0,-17370.0,1.0,0.0,-16560.0,1.0,0.0,16220.0,1.0,0.0
3920,16640.0,1.0,0.0,-17270.0,1.0,0.0,-16550.0,1.0,0.0,16260.0,1.0,0.0
3940,16470.0,1.0,0.0,-17230.0,1.0,0.0,-16550.0,1.0,0.0,16210.0,1.0,0.0
3960,16550.0,1.0,0.0,-17240.0,1.0,0.0,-16440.0,1.0,0.0,16140.0,1.0,0.0
3980,16550.0,1.0,0.0,-17320.0,1.0,0.0,-16500.0,1.0,0.0,16020.0,1.0,0.0
4000,16680.0,1.0,0.0,-17320.0,1.0,0.0,-16470.0,1.0,0.0,16180.0,1.0,0.0
4020,16630.0,1.0,0.0,-17280.0,1.0,0.0,-16560.0,1.0,0.0,16110.0,1.0,0.0
4040,16600.0,1.0,0.0,-17260.0,1.0,0.0,-16590.0,1.0,0.0,16160.0,1.0,0.0
4060,16610.0,1.0,0.0,-17230.0,1.0,0.0,-16580.0,1.0,0.0,16110.0,1.0,0.0
4080,16470.0,1.0,0.0,-17280.0,1.0,0.0,-16620.0,1.0,0.0,16040.0,1.0,0.0
4100,16540.0,1.0,0.0,-17390.0,1.0,0.0,-16580.0,1.0,0.0,16170.0,1.0,0.0
4120,16500.0,1.0,0.0,-17340.0,1.0,0.0,-16580.0,1.0,0.0,16130.0,1.0,0.0
4140,16570.0,1.0,0.0,-17440.0,1.0,0.0,-16610.0,1.0,0.0,16150.0,1.0,0.0
4160,16570.0,1.0,0.0,-17480.0,1.0,0.0,-16620.0,1.0,0.0,15980.0,1.0,0.0
4180,16540.0,1.0,0.0,-17360.0,1.0,0.0,-16600.0,1.0,0.0,15950.0,1.0,0.0
4200,16540.0,1.0,0.0,-17300.0,1.0,0.0,-16720.0,1.0,0.0,15950.0,1.0,0.0
4220,16560.0,1.0,0.0,-17310.0,1.0,0.0,-16760.0,1.0,0.0,15980.0,1.0,0.0
4240,16540.0,1.0,0.0,-17300.0,1.0,0.0,-16650.0,1.0,0.0,16090.0,1.0,0.0
4260,16520.0,1.0,0.0,-17400.0,1.0,0.0,-16640.0,1.0,0.0,16160.0,1.0,0.0
4280,16510.0,1.0,0.0,-17310.0,1.0,0.0,-16570.0,1.0,0.0,16260.0,1.0,0.0
4300,16520.0,1.0,0.0,-17240.0,1.0,0.0,-16490.0,1.0,0.0,16260.0,1.0,0.0
4320,16550.0,1.0,0.0,-17220.0,1.0,0.0,-16620.0,1.0,0.0,16260.0,1.0,0.0
4340,16510.0,1.0,0.0,-17070.0,1.0,0.0,-16670.0,1.0,0.0,16210.0,1.0,0.0
4360,16610.0,1.0,0.0,-17180.0,1.0,0.0,-16630.0,1.0,0.0,16290.0,1.0,0.0
4380,16600.0,1.0,0.0,-17290.0,1.0,0.0,-16680.0,1.0,0.0,16200.0,1.0,0.0
4400,16590.0,1.0,0.0,-17290.0,1.0,0.0,-16630.0,1.0,0.0,16170.0,1.0,0.0
4420,16640.0,1.0,0.0,-17250.0,1.0,0.0,-16600.0,1.0,0.0,16220.0,1.0,0.0
4440,16650.0,1.0,0.0,-17210.0,1.0,0.0,-16620.0,1.0,0.0,16180.0,1.0,0.0
4460,16630.0,1.0,0.0,-17190.0,1.0,0.0,-16570.0,1.0,0.0,16230.0,1.0,0.0
4480,16560.0,1.0,0.0,-17260.0,1.0,0.0,-16610.0,1.0,0.0,16330.0,1.0,0.0
4500,16460.0,1.0,0.0,-17220.0,1.0,0.0,-16560.0,1.0,0.0,16380.0,1.0,0.0
4520,16630.0,1.0,0.0,-17220.0,1.0,0.0,-16610.0,1.0,0.0,16300.0,1.0,0.0
4540,16580.0,1.0,0.0,-17240.0,1.0,0.0,-16610.0,1.0,0.0,16340.0,1.0,0.0
4560,16460.0,1.0,0.0,-17270.0,1.0,0.0,-16510.0,1.0,0.0,16320.0,1.0,0.0
4580,16350.0,1.0,0.0,-17180.0,1.0,0.0,-16600.0,1.0,0.0,16430.0,1.0,0.0
4600,16350.0,1.0,0.0,-17370.0,1.0,0.0,-16690.0,1.0,0.0,16360.0,1.0,0.0
4620,16410.0,1.0,0.0,-17370.0,1.0,0.0,-16610.0,1.0,0.0,16250.0,1.0,0.0
4640,16430.0,1.0,0.0,-17240.0,1.0,0.0,-16620.0,1.0,0.0,16210.0,1.0,0.0
4660,16430.0,1.0,0.0,-17290.0,1.0,0.0,-16650.0,1.0,0.0,16190.0,1.0,0.0
4680,16500.0,1.0,0.0,-17400.0,1.0,0.0,-16570.0,1.0,0.0,16150.0,1.0,0.0
4700,16460.0,1.0,0.0,-17330.0,1.0,0.0,-16650.0,1.0,0.0,16290.0,1.0,0.0
4720,16400.0,1.0,0.0,-17400.0,1.0,0.0,-16710.0,1.0,0.0,16250.0,1.0,0.0
4740,16380.0,1.0,0.0,-17460.0,1.0,0.0,-16710.0,1.0,0.0,16250.0,1.0,0.0
4760,16400.0,1.0,0.0,-17480.0,1.0,0.0,-16730.0,1.0,0.0,16260.0,1.0,0.0
