time,c1,q1,axis1_deg,c2,q2,axis2_deg,c3,q3,axis3_deg,c4,q4,axis4_deg
4780,17210.0,1.0,0.0,-17450.0,1.0,0.0,-16750.0,1.0,0.0,16920.0,1.0,0.0
4800,17180.0,1.0,0.0,-17470.0,1.0,0.0,-16700.0,1.0,0.0,16830.0,1.0,0.0
4820,17190.0,1.0,0.0,-17360.0,1.0,0.0,-16530.0,1.0,0.0,16470.0,1.0,0.0
4840,17230.0,1.0,0.0,-17450.0,1.0,0.0,-16400.0,1.0,0.0,16490.0,1.0,0.0
4860,17010.0,1.0,0.0,-17440.0,1.0,0.0,-16570.0,1.0,0.0,16760.0,1.0,0.0
4880,17150.0,1.0,0.0,-17400.0,1.0,0.0,-16580.0,1.0,0.0,16690.0,1.0,0.0
4900,17180.0,1.0,0.0,-17260.0,1.0,0.0,-16690.0,1.0,0.0,16570.0,1.0,0.0
4920,17200.0,1.0,0.0,-17050.0,1.0,0.0,-16620.0,1.0,0.0,16620.0,1.0,0.0
4940,17130.0,1.0,0.0,-17100.0,1.0,0.0,-16320.0,1.0,0.0,16650.0,1.0,0.0
4960,17040.0,1.0,0.0,-16930.0,1.0,0.0,-16410.0,1.0,0.0,16720.0,1.0,0.0
4980,16960.0,1.0,0.0,-16880.0,1.0,0.0,-16480.0,1.0,0.0,16650.0,1.0,0.0
5000,17020.0,1.0,0.0,-16810.0,1.0,0.0,-16530.0,1.0,0.0,16580.0,1.0,0.0
5020,17070.0,1.0,0.0,-16780.0,1.0,0.0,-16520.0,1.0,0.0,16510.0,1.0,0.0
5040,17080.0,1.0,0.0,-17050.0,1.0,0.0,-16720.0,1.0,0.0,16540.0,1.0,0.0
5060,16890.0,1.0,0.0,-17000.0,1.0,0.0,-16770.0,1.0,0.0,16420.0,1.0,0.0
5080,16820.0,1.0,0.0,-17120.0,1.0,0.0,-16800.0,1.0,0.0,16310.0,1.0,0.0
5100,17060.0,1.0,0.0,-16870.0,1.0,0.0,-16890.0,1.0,0.0,16370.0,1.0,0.0
5120,17240.0,1.0,0.0,-16730.0,1.0,0.0,-16630.0,1.0,0.0,16300.0,1.0,0.0
5140,17200.0,1.0,0.0,-16880.0,1.0,0.0,-16540.0,1.0,0.0,16540.0,1.0,0.0
5160,17180.0,1.0,0.0,-16830.0,1.0,0.0,-16510.0,1.0,0.0,16540.0,1.0,0.0
5180,17190.0,1.0,0.0,-16920.0,1.0,0.0,-16370.0,1.0,0.0,16390.0,1.0,0.0
5200,17130.0,1.0,0.0,-16910.0,1.0,0.0,-16620.0,1.0,0.0,16320.0,1.0,0.0
5220,17090.0,1.0,0.0,-16810.0,1.0,0.0,-16610.0,1.0,0.0,16280.0,1.0,0.0
5240,17190.0,1.0,0.0,-16930.0,1.0,0.0,-16450.0,1.0,0.0,16570.0,1.0,0.0
5260,17260.0,1.0,0.0,-16840.0,1.0,0.0,-16300.0,1.0,0.0,16480.0,1.0,0.0
5280,17370.0,1.0,0.0,-17080.0,1.0,0.0,-16250.0,1.0,0.0,16520.0,1.0,0.0
5300,17010.0,1.0,0.0,-16990.0,1.0,0.0,-16330.0,1.0,0.0,16570.0,1.0,0.0
5320,17050.0,1.0,0.0,-17050.0,1.0,0.0,-16350.0,1.0,0.0,16530.0,1.0,0.0
5340,17250.0,1.0,0.0,-16930.0,1.0,0.0,-16500.0,1.0,0.0,16590.0,1.0,0.0
5360,17080.0,1.0,0.0,-17100.0,1.0,0.0,-16370.0,1.0,0.0,16730.0,1.0,0.0
5380,17300.0,1.0,0.0,-16970.0,1.0,0.0,-16580.0,1.0,0.0,16600.0,1.0,0.0
